,Track Name,Artist,URL,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
571,TG4M,Zara Larsson,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,4uoumbAMEMaKdtiv763jKz,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,-6.398,0,0.0626,95.031,4,0.589
572,HUMBLE.,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,0.000259,0.904,177000,0.611,2.03e-05,1,0.0976,-6.842,0,0.0888,150.02,4,0.4
573,Everybody,Logic,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,7cGFbx7MP0H23iHZTZpqMM,0.162,0.888,162347,0.934,0.0,1,0.0679,-5.968,1,0.091,110.003,4,0.786
574,Heatstroke,Calvin Harris,https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC,60APt5N2NRaKWf5xzJdzyC,0.34,0.784,229160,0.728,0.0,0,0.222,-4.549,0,0.0539,110.165,4,0.713
575,Conscience (feat. Future),Kodak Black,https://open.spotify.com/track/16dXg2YuFOxwDC3cTf5jde,16dXg2YuFOxwDC3cTf5jde,0.047,0.666,219754,0.693,0.0,1,0.115,-3.638,1,0.199,159.972,4,0.132
576,No Promises (feat. Demi Lovato),Cheat Codes,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,1louJpMmzEicAn7lzDalPW,0.0575,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,0.595
577,Day For Day,Kodak Black,https://open.spotify.com/track/0rGipWrGwAnZsaVkyiJpap,0rGipWrGwAnZsaVkyiJpap,0.283,0.737,168312,0.562,0.0,5,0.0727,-8.156,1,0.373,81.015,4,0.457
578,Craving You,Thomas Rhett,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,6zLdXcmvIxnAXpz9sXFnIE,0.000907,0.612,227373,0.841,0.0,9,0.37,-3.795,0,0.0353,104.986,4,0.499
579,Touch,Little Mix,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,5Ua3GXyHwiSfpNTMjq6m2z,0.032,0.607,213307,0.718,0.0,4,0.403,-4.095,1,0.0978,101.821,4,0.551
580,Coolin and Booted,Kodak Black,https://open.spotify.com/track/1Nh5WUisukhSNgwXLRoyZf,1Nh5WUisukhSNgwXLRoyZf,0.0264,0.808,214782,0.526,0.0,9,0.151,-7.348,1,0.0712,140.019,4,0.494
581,Come Closer,WizKid,https://open.spotify.com/track/2f9LSU0aBW04w6KL26DW8r,2f9LSU0aBW04w6KL26DW8r,0.138,0.835,211274,0.457,1.96e-06,4,0.109,-7.455,0,0.204,99.99,4,0.544
582,In Cold Blood,alt-J,https://open.spotify.com/track/0jeJR3LdrC2QJNviq7wjzp,0jeJR3LdrC2QJNviq7wjzp,0.142,0.495,206027,0.745,0.000441,11,0.194,-5.475,0,0.035,143.398,4,0.589
583,Patty Cake,Kodak Black,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM,0bXFIF7iL17TYLyx8JHziM,0.0252,0.806,198110,0.77,0.0,1,0.0645,-6.464,0,0.19,152.094,4,0.406
584,Privacy,Chris Brown,https://open.spotify.com/track/2Vf2Pflg5rTWSvSCK4qq4A,2Vf2Pflg5rTWSvSCK4qq4A,0.153,0.741,220964,0.58,0.0,0,0.109,-7.741,1,0.378,97.092,4,0.428
585,Up In Here,Kodak Black,https://open.spotify.com/track/4rcDP7pcJ9TN3LDeFSfUav,4rcDP7pcJ9TN3LDeFSfUav,0.361,0.772,175682,0.659,0.0,9,0.143,-6.18,1,0.413,87.981,4,0.409
586,U Aint Never,Kodak Black,https://open.spotify.com/track/6scsBF1tws6Dg8VL3Xu5bS,6scsBF1tws6Dg8VL3Xu5bS,0.112,0.836,209707,0.556,0.0,0,0.0787,-7.631,0,0.346,140.039,4,0.422
587,Obsession (feat. Jon Bellion),Vice,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,5pvVAwQbuFoR7LkcicrKnk,0.00728,0.741,221983,0.559,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466
588,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733
589,"God, Your Mama, And Me",Florida Georgia Line,https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,4VFE6ZNqa8jHAmbYICoAFg,0.333,0.439,183413,0.802,0.0,7,0.377,-3.644,1,0.054,168.032,4,0.725
590,Hometown Girl,Josh Turner,https://open.spotify.com/track/5C6uh95eAL0RBTSGXKQwvk,5C6uh95eAL0RBTSGXKQwvk,0.263,0.505,215080,0.79,0.0884,3,0.123,-5.442,0,0.035,155.934,4,0.445
591,Young Dumb & Broke,Khalid,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,5Z3GHaZ6ec9bsiI5BenrbY,0.199,0.798,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,0.394
592,Any Ol' Barstool,Jason Aldean,https://open.spotify.com/track/7DEgL4rErTwjrsxLMlUVhf,7DEgL4rErTwjrsxLMlUVhf,0.312,0.536,203293,0.722,0.0,4,0.117,-4.163,1,0.0284,143.78,4,0.499
593,Now Or Never,Halsey,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e,0Nhu3zSYbEz32IYiobV75e,0.1,0.663,214802,0.575,3.16e-06,6,0.133,-4.907,0,0.0458,110.04,4,0.458
594,Break Up Every Night,The Chainsmokers,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg,6cPyTS0Kk2sc4xQwC93kOg,0.00411,0.624,207520,0.806,0.0,1,0.0872,-5.957,1,0.0437,149.999,4,0.528
595,Sign of the Times,Harry Styles,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,5Ohxk2dO5COHF1krpoPigN,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4,0.222
596,Don't Say,The Chainsmokers,https://open.spotify.com/track/1pJQAHpD51J7GYaFrrFO9S,1pJQAHpD51J7GYaFrrFO9S,0.0199,0.567,228480,0.464,9.31e-06,5,0.269,-9.66,1,0.0302,99.806,4,0.309
597,Honest,The Chainsmokers,https://open.spotify.com/track/6KjbNLbRjuoa8rEq5yNA6H,6KjbNLbRjuoa8rEq5yNA6H,0.0121,0.673,208000,0.514,8.5e-05,0,0.385,-10.772,0,0.0465,100.035,4,0.312
598,Bloodstream,The Chainsmokers,https://open.spotify.com/track/26AuyrZGzWWiYZPSd3XBIg,26AuyrZGzWWiYZPSd3XBIg,0.0317,0.62,224280,0.627,0.0,9,0.172,-5.889,1,0.0259,90.955,4,0.164
599,My Type,The Chainsmokers,https://open.spotify.com/track/6V9kwssTrwkKT72imgowj9,6V9kwssTrwkKT72imgowj9,0.0357,0.604,217413,0.603,0.0,7,0.126,-6.324,0,0.0389,94.989,4,0.15
600,It Won't Kill Ya,The Chainsmokers,https://open.spotify.com/track/5xhJmd0I15jFcEdqxfCzKk,5xhJmd0I15jFcEdqxfCzKk,0.0647,0.572,217613,0.53,0.000169,6,0.127,-8.521,0,0.0654,170.138,4,0.12
601,Last Day Alive,The Chainsmokers,https://open.spotify.com/track/6GeD5g9vZTz25Egf8kxoIY,6GeD5g9vZTz25Egf8kxoIY,0.0571,0.435,214307,0.706,4.15e-05,0,0.0903,-8.197,1,0.0425,144.913,4,0.24
602,Wake Up Alone,The Chainsmokers,https://open.spotify.com/track/0dj1CtyRxZ4bnIT4Q20jNT,0dj1CtyRxZ4bnIT4Q20jNT,0.0102,0.643,215720,0.52,0.0,9,0.11,-5.968,0,0.0334,75.168,4,0.23
603,Young,The Chainsmokers,https://open.spotify.com/track/1KeZgPUr54C8iz3FjqzVoz,1KeZgPUr54C8iz3FjqzVoz,0.0105,0.615,224773,0.564,0.0,9,0.148,-6.384,1,0.0291,103.006,4,0.454
604,Let Me Out (feat. Mavis Staples & Pusha T),Gorillaz,https://open.spotify.com/track/44PelqgstAM0lb8rHPKfHq,44PelqgstAM0lb8rHPKfHq,0.211,0.607,175813,0.785,3.34e-06,1,0.915,-5.955,0,0.258,81.087,4,0.517
605,Unforgettable,French Montana,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW,1F2HXIJrE2Xn81OzT2zZvW,0.0293,0.726,233833,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
606,ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,https://open.spotify.com/track/31mqc7EKPsJf3pe6H5jEfC,31mqc7EKPsJf3pe6H5jEfC,0.166,0.553,223553,0.877,0.0,7,0.0481,-4.694,0,0.371,166.242,4,0.557
607,FOR MY PEOPLE,Joey Bada$$,https://open.spotify.com/track/5URYXSFGks9Q8eYePlgVdL,5URYXSFGks9Q8eYePlgVdL,0.111,0.672,232765,0.704,0.0,11,0.115,-6.628,0,0.165,100.986,4,0.188
608,TEMPTATION,Joey Bada$$,https://open.spotify.com/track/7L9g4cPfohScjJ8mGwLQWr,7L9g4cPfohScjJ8mGwLQWr,0.397,0.775,244198,0.707,0.0,10,0.874,-5.339,0,0.152,104.979,4,0.78
609,GOOD MORNING AMERIKKKA,Joey Bada$$,https://open.spotify.com/track/3sHSPjEF7Elsn2K9tgt3vl,3sHSPjEF7Elsn2K9tgt3vl,0.6,0.579,98251,0.642,3.52e-05,8,0.214,-7.37,1,0.244,97.32,4,0.3
610,"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",Joey Bada$$,https://open.spotify.com/track/3I9zZfbeaRo9ks1MB7zhmR,3I9zZfbeaRo9ks1MB7zhmR,0.244,0.51,260122,0.907,0.0,2,0.133,-4.239,1,0.441,93.442,4,0.521
611,LAND OF THE FREE,Joey Bada$$,https://open.spotify.com/track/6xz04ypw5JsqiyityCASG1,6xz04ypw5JsqiyityCASG1,0.466,0.734,283690,0.649,0.0,8,0.116,-6.235,0,0.313,95.1,4,0.158
612,What If,Kevin Gates,https://open.spotify.com/track/2auTpucISHH9Zjox4ChLIY,2auTpucISHH9Zjox4ChLIY,0.0547,0.686,194718,0.598,0.0,3,0.137,-5.363,0,0.0341,132.936,4,0.181
613,LEGENDARY (feat. J. Cole),Joey Bada$$,https://open.spotify.com/track/5csdNgCD64XzhsyoRlhzsa,5csdNgCD64XzhsyoRlhzsa,0.198,0.722,278112,0.654,5.73e-06,11,0.0891,-5.419,0,0.173,81.984,4,0.418
614,SUPER PREDATOR (feat. Styles P),Joey Bada$$,https://open.spotify.com/track/0dKLHSqcu9vuFgnb0O8rff,0dKLHSqcu9vuFgnb0O8rff,0.378,0.729,251868,0.79,0.0,1,0.119,-4.989,1,0.198,92.081,4,0.876
615,Y U DON'T LOVE ME? (MISS AMERIKKKA),Joey Bada$$,https://open.spotify.com/track/2du3gY4bJg7jTryvzFNbHf,2du3gY4bJg7jTryvzFNbHf,0.598,0.693,199080,0.703,0.0,2,0.523,-6.36,0,0.0667,112.943,4,0.224
616,Up,Desiigner,https://open.spotify.com/track/5YYjsDIxJKpVgNLkPpBmRA,5YYjsDIxJKpVgNLkPpBmRA,0.0221,0.914,235677,0.635,2.82e-06,8,0.255,-7.535,1,0.375,144.051,4,0.369
617,BABYLON (feat. Chronixx),Joey Bada$$,https://open.spotify.com/track/3Zll5MbCF6D7Tg7lsH9KYI,3Zll5MbCF6D7Tg7lsH9KYI,0.555,0.505,336333,0.695,0.0,10,0.326,-4.8,1,0.332,173.468,4,0.393
618,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8,4ZJPwET9Jrgpkqi4Vo3Yg8,0.0283,0.656,197253,0.615,0.0,5,0.234,-6.252,1,0.0539,139.91,4,0.366
619,The Night We Met,Lord Huron,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,6mORGLOz79w6VsCRLWYYuK,0.968,0.453,208212,0.371,0.254,2,0.639,-9.514,1,0.0449,174.029,3,0.1
620,Biking,Frank Ocean,https://open.spotify.com/track/2q0VexHJirnUPnEOhr2DxK,2q0VexHJirnUPnEOhr2DxK,0.681,0.673,277521,0.463,4.9e-06,2,0.0907,-7.247,1,0.191,147.981,4,0.268
621,DNA.,Kendrick Lamar,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,6HZILIRieu8S0iqY8kIKhj,0.0047,0.637,185947,0.514,0.0,1,0.094,-6.763,1,0.365,139.931,4,0.402
622,ELEMENT.,Kendrick Lamar,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,1EaKU4dMbesXXd3BrLCtYG,0.22,0.734,208733,0.687,0.0,4,0.215,-4.728,0,0.476,189.791,4,0.476
623,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,6SwRhMLwNqEi6alNPVG00n,0.0224,0.681,227360,0.541,0.0,9,0.167,-8.926,0,0.055,110.803,4,0.413
624,YAH.,Kendrick Lamar,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,4BHSjbYylfOH5WAGusDyni,0.61,0.648,160293,0.691,0.0,1,0.224,-7.935,1,0.239,69.982,4,0.622
625,BLOOD.,Kendrick Lamar,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,1n4jwRVXdkK2U34nBDUKKT,0.125,0.353,118067,0.245,0.153,8,0.491,-16.69,0,0.194,157.331,4,0.489
626,FEEL.,Kendrick Lamar,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,2LTlO3NuNVN70lp2ZbVswF,0.164,0.731,214827,0.795,0.0,9,0.142,-8.347,0,0.356,109.897,4,0.522
627,PRIDE.,Kendrick Lamar,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,6IZvVAP7VPPnsGX6bvgkqg,0.0864,0.672,275253,0.546,5.75e-06,4,0.152,-6.992,0,0.0519,138.887,4,0.429
628,XXX. FEAT. U2.,Kendrick Lamar,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,4iYRa2btalAzPZoSYfROqF,0.148,0.65,254200,0.618,1.69e-06,8,0.11,-6.975,1,0.357,129.989,4,0.297
629,LOVE. FEAT. ZACARI.,Kendrick Lamar,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,0.29,0.798,213400,0.582,0.0,10,0.153,-7.38,1,0.103,126.075,4,0.766
630,LUST.,Kendrick Lamar,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,06FCvd7rrRcF3DdvWH5Isp,0.198,0.651,307880,0.562,0.0,3,0.108,-9.431,0,0.515,94.011,4,0.581
631,FEAR.,Kendrick Lamar,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,23luOrEVHMfoX0AhfbQuS6,0.592,0.585,460573,0.473,9.42e-06,1,0.602,-7.067,1,0.3,149.67,4,0.47
632,DUCKWORTH.,Kendrick Lamar,https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C,0y9uTzK9cNKSAEHnpeRG8C,0.0479,0.546,248613,0.728,0.0,0,0.266,-6.908,1,0.632,177.008,4,0.639
633,GOD.,Kendrick Lamar,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,5p3NP9mQblDsVJLdfNZJ3I,0.0377,0.696,248827,0.565,0.0,0,0.199,-5.933,1,0.0892,132.893,4,0.216
634,Black SpiderMan,Logic,https://open.spotify.com/track/7BKUWh5sdtdS17crohRe4L,7BKUWh5sdtdS17crohRe4L,0.132,0.617,331267,0.869,7.38e-05,1,0.441,-5.293,1,0.101,139.994,4,0.331
635,Peek A Boo,Lil Yachty,https://open.spotify.com/track/5hx4FpDZOnDVYlyoG3rMks,5hx4FpDZOnDVYlyoG3rMks,0.0639,0.955,246325,0.583,0.0,1,0.0991,-7.16,1,0.314,127.064,4,0.275
636,wokeuplikethis*,Playboi Carti,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,59J5nzL1KniFHnU120dQzt,0.0133,0.785,235535,0.622,0.0,8,0.154,-6.741,1,0.254,78.475,4,0.466
637,Money Trees,Kendrick Lamar,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,2HbKqm4o0w5wEeEFXm2sD4,0.0721,0.74,386907,0.529,0.0,4,0.214,-7.387,0,0.0959,143.957,4,0.37
638,In the Blood,John Mayer,https://open.spotify.com/track/77Y57qRJBvkGCUw9qs0qMg,77Y57qRJBvkGCUw9qs0qMg,0.386,0.546,243667,0.657,1.03e-05,8,0.0983,-6.526,1,0.0255,80.007,4,0.52
639,A.D.H.D,Kendrick Lamar,https://open.spotify.com/track/2MYl0er3UZ1RlKwRb5LODh,2MYl0er3UZ1RlKwRb5LODh,0.33,0.609,215509,0.799,0.0,9,0.108,-6.883,1,0.24,157.74,4,0.582
640,Kissing Strangers,DNCE,https://open.spotify.com/track/2YMyVYNLmFDD0KGtNkkgFa,2YMyVYNLmFDD0KGtNkkgFa,0.0506,0.776,202480,0.741,0.0,7,0.0701,-5.804,1,0.041,120.079,4,0.854
641,The Cure,Lady Gaga,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,51PIvodunv6NmX5250zxAh,0.0745,0.696,211364,0.503,0.0,8,0.0869,-4.842,1,0.0356,99.977,4,0.559
642,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,https://open.spotify.com/track/5PfTI3zrQbZEWcQdycMqJM,5PfTI3zrQbZEWcQdycMqJM,0.0304,0.631,231659,0.732,0.0,1,0.261,-4.706,1,0.203,151.779,4,0.549
643,Despacito - Remix,Luis Fonsi,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,5CtI0qwDJkDQGwXD1H1cLb,0.229,0.694,228827,0.815,0.0,2,0.0924,-4.328,1,0.12,88.931,4,0.813
644,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,5de7ci7TFqbQ1PFgKAD7MR,0.0517,0.703,249240,0.661,0.0,6,0.34,-3.885,1,0.0539,149.906,4,0.495
645,Candy Paint,Post Malone,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,4wdZdkEugVVorAfzqRqC6N,0.604,0.672,229053,0.684,0.0,4,0.081,-5.468,1,0.158,180.008,4,0.428
646,Hard Times,Paramore,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh,0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.695,182693,0.818,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,0.916
647,Lust for Life (with The Weeknd),Lana Del Rey,https://open.spotify.com/track/5LYQSNHZxEA880URXFHg6h,5LYQSNHZxEA880URXFHg6h,0.588,0.499,264011,0.676,0.00484,0,0.358,-8.618,0,0.0582,99.979,4,0.295
648,There's Nothing Holdin' Me Back,Shawn Mendes,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,79cuOz3SPQTuFrp8WgftAu,0.381,0.857,199440,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.996,4,0.966
649,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,https://open.spotify.com/track/3VCYe6mCXebBgcfzaxCVNI,3VCYe6mCXebBgcfzaxCVNI,0.0606,0.834,252017,0.493,7.95e-05,5,0.0666,-6.567,0,0.128,140.007,4,0.28
650,Attention,Charlie Puth,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,4iLqG9SeJSnt0cSPICSjxv,0.0969,0.774,211475,0.626,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,0.777
651,make daddy proud,blackbear,https://open.spotify.com/track/1V8c3uV6p7uTsfQof5oRXg,1V8c3uV6p7uTsfQof5oRXg,0.167,0.825,208235,0.496,0.0,4,0.081,-7.225,0,0.0529,102.049,3,0.767
652,hell is where i dreamt of u and woke up alone,blackbear,https://open.spotify.com/track/7mmf56XtAneYnuomOuvySJ,7mmf56XtAneYnuomOuvySJ,0.921,0.609,168429,0.198,0.0,7,0.13,-11.668,1,0.0616,67.116,4,0.32
653,Magnolia,Playboi Carti,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,0.012,0.791,181812,0.586,0.0,11,0.46,-7.372,0,0.29,163.029,4,0.413
654,Nights With You,MØ,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,5q5gzmbBS5yQzos2BvVr1t,0.401,0.763,197495,0.671,1.16e-05,1,0.375,-4.029,0,0.1,120.06,4,0.602
655,The Weekend,Brantley Gilbert,https://open.spotify.com/track/48tAdjG4ng2JfECa7OQujk,48tAdjG4ng2JfECa7OQujk,0.0549,0.53,187760,0.809,0.0,6,0.0741,-4.745,0,0.0388,82.022,4,0.731
656,Whippin (feat. Felix Snow),Kiiara,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr,3QWjljChcOMkRDYSzF33Qr,0.549,0.87,160597,0.502,0.00356,5,0.0916,-7.497,0,0.0549,82.53,4,0.673
657,I'm the One,DJ Khaled,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,3DXncPQOG4VBw3QHh3S817,0.0552,0.609,288600,0.668,0.0,7,0.167,-4.284,1,0.0367,80.924,4,0.811
658,1-800-273-8255,Logic,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,5tz69p7tJuGPeMGwNTxYuV,0.57,0.629,250173,0.572,0.0,5,0.192,-7.733,0,0.0387,100.015,4,0.386
659,Bon appétit,Katy Perry,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b,61WbtB6ujkpNAsAf5LjF4b,0.111,0.797,227822,0.792,7.88e-05,6,0.24,-5.758,1,0.0607,106.038,4,0.54
660,First Time,Kygo,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,0.197,0.633,193511,0.592,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679
661,Submission (feat. Danny Brown & Kelela),Gorillaz,https://open.spotify.com/track/2W4yTO3qHdqyvbz2UxfIPh,2W4yTO3qHdqyvbz2UxfIPh,0.00697,0.677,201573,0.83,0.0,4,0.134,-3.96,1,0.0489,137.997,4,0.612
662,Strobelite (feat. Peven Everett),Gorillaz,https://open.spotify.com/track/6XGddj522FQRHXEhBtjiJu,6XGddj522FQRHXEhBtjiJu,0.0409,0.64,272667,0.864,1.55e-06,4,0.136,-4.909,0,0.0869,105.107,4,0.497
663,Momentz (feat. De La Soul),Gorillaz,https://open.spotify.com/track/2RCp9QBnFSxdKe8RD4xF8s,2RCp9QBnFSxdKe8RD4xF8s,0.0549,0.781,196907,0.98,2.74e-06,0,0.597,-5.077,1,0.285,140.235,4,0.487
664,Thunder,Imagine Dragons,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,0tKcYR2II1VCQWT79i5NrW,0.00683,0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298
665,Young And Menace,Fall Out Boy,https://open.spotify.com/track/72OGJT4cL9BQjHTa8h28tz,72OGJT4cL9BQjHTa8h28tz,0.0992,0.645,223800,0.83,0.000655,11,0.128,-5.124,1,0.0549,108.058,4,0.34
666,Charger (feat. Grace Jones),Gorillaz,https://open.spotify.com/track/2CJ6CRzuRQd46asE1ucuVD,2CJ6CRzuRQd46asE1ucuVD,0.112,0.574,214387,0.741,0.00362,0,0.347,-4.815,1,0.044,138.041,4,0.511
667,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",Wale,https://open.spotify.com/track/7rfiXyFb5M9BqdkvKvVEiB,7rfiXyFb5M9BqdkvKvVEiB,0.0453,0.728,228707,0.811,2.07e-06,7,0.362,-4.278,1,0.0564,114.995,4,0.705
668,Line Of Sight (feat. WYNNE & Mansionair),ODESZA,https://open.spotify.com/track/2IUHcSxFPDKLRVgjXxvKjl,2IUHcSxFPDKLRVgjXxvKjl,0.0334,0.558,237140,0.733,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173
669,Busted and Blue,Gorillaz,https://open.spotify.com/track/04zxGiXcmNQ0m9oDXtwo18,04zxGiXcmNQ0m9oDXtwo18,0.876,0.183,277053,0.458,0.776,2,0.355,-9.651,0,0.0459,69.352,4,0.0661
670,J-Boy,Phoenix,https://open.spotify.com/track/2eoZr92GWsqCaYkkCGWuxl,2eoZr92GWsqCaYkkCGWuxl,0.0313,0.527,248213,0.916,0.00681,0,0.164,-6.693,1,0.0452,98.03,4,0.675
671,No Vacancy,OneRepublic,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z,6XOYVSmNDjKUNMXooU4s4z,0.0571,0.71,223190,0.73,0.0,5,0.139,-4.001,1,0.0607,99.986,4,0.48
672,Quit (feat. Ariana Grande),Cashmere Cat,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN,4Q5yMlwAfAoitqg4r9oZHN,0.103,0.365,258188,0.413,3.13e-05,0,0.103,-7.369,0,0.0507,84.746,3,0.125
673,Most Girls,Hailee Steinfeld,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2mfUa8bLs2s5N4VaqJZ4lZ,0.0416,0.755,204400,0.57,0.0,9,0.0891,-7.132,1,0.0888,102.991,4,0.406
674,Carnival (feat. Anthony Hamilton),Gorillaz,https://open.spotify.com/track/5KurnDXzOeIYOMQceYidu7,5KurnDXzOeIYOMQceYidu7,0.00841,0.481,135947,0.693,2.3e-05,4,0.773,-5.597,0,0.0791,80.946,4,0.635
675,She's My Collar (feat. Kali Uchis),Gorillaz,https://open.spotify.com/track/3lIxtCaROdRDuTnNBDm3n2,3lIxtCaROdRDuTnNBDm3n2,0.00799,0.726,209560,0.815,0.081,11,0.112,-5.886,1,0.0313,140.158,4,0.462
676,"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)",Gorillaz,https://open.spotify.com/track/67fRHOlaYQQFG67D9DkdnW,67fRHOlaYQQFG67D9DkdnW,0.182,0.446,234933,0.648,1.13e-05,11,0.348,-6.773,0,0.3,86.021,4,0.696
677,Love Galore,SZA,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,0.111,0.795,275080,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
678,Sex Murder Party (feat. Jamie Principle & Zebra Katz),Gorillaz,https://open.spotify.com/track/0rOP1naZV8zL7ahMNTDXhL,0rOP1naZV8zL7ahMNTDXhL,0.000135,0.677,259253,0.78,0.301,7,0.111,-8.662,1,0.0676,120.122,4,0.567
679,Colombia Heights (Te Llamo) [feat. J Balvin],Wale,https://open.spotify.com/track/6HL9fQAZ5jwajChlEIqVzf,6HL9fQAZ5jwajChlEIqVzf,0.119,0.94,227667,0.615,2.96e-06,1,0.0849,-6.284,0,0.155,135.97,4,0.702
680,El Amante,Nicky Jam,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,3umS4y3uQDkqekNjVpiRUs,0.243,0.683,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,4,0.732
681,I'm the One,DJ Khaled,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,72Q0FQQo32KJloivv5xge2,0.0533,0.599,288877,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817
